file,utterance_id,stt_transcript,llm_response,tts_output_path,stt_latency_s,llm_latency_s,tts_latency_s,total_latency_s,wer,cer,error
2313_audio02.wav,audio02,Oh aku butuh travel Umrah simple tapi include Madinah visit,"Untuk paket Umrah yang sederhana dan sudah termasuk kunjungan ke Madinah, Anda bisa menghubungi agen perjalanan yang spesialis Umrah. Mereka biasanya memiliki berbagai pilihan paket yang mencakup penerbangan, akomodasi di Mekah dan Madinah, serta transportasi antar kota.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2313_audio02_response.wav,4.706,2.405,10.973,18.09,0.1111,0.0417,
2313_audio03.wav,audio03,Can you help aku arrange transport dari Jeddah ke Madinah tomorrow?,"Tentu, untuk transportasi dari Jeddah ke Madinah besok, Anda bisa menggunakan kereta cepat Haramain Express yang efisien. Alternatif lain adalah bus umum SAPTCO atau menyewa taksi pribadi. Anda bisa memesan tiket kereta atau bus secara online atau di stasiun/terminal.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2313_audio03_response.wav,4.828,2.054,11.668,18.555,0.0909,0.0179,
2313_audio04.wav,audio04,Explain step by step cara apply visa Saudi dengan benar,"Untuk mengajukan visa Saudi, langkah pertama adalah menentukan jenis visa yang Anda butuhkan, seperti visa Umrah, turis, atau bisnis. Kemudian, siapkan dokumen persyaratan seperti paspor, foto, dan surat dukungan jika diperlukan. Setelah itu, ajukan aplikasi secara online melalui portal resmi atau melalui agen yang ditunjuk, lalu bayar biaya visa.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2313_audio04_response.wav,4.683,2.355,12.176,19.22,0.0,0.0,
2313_audio05.wav,audio05,I'll read you book fight illa jada al-usbu al-qadim hal bisa bantu ajidah afdal schedule warilatan mubashirah,"Tentu, saya bisa bantu Anda mencari informasi. Untuk menemukan jadwal terbaik dan penerbangan langsung ke Jeddah minggu depan, Anda bisa mengecek situs web maskapai penerbangan atau agen perjalanan online.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2313_audio05_response.wav,4.735,1.522,11.335,17.598,0.6842,0.2245,
2313_audio06.wav,audio06,uridu rej transport min jaddah ila madinah gaddan,"Untuk transportasi dari Jeddah ke Madinah besok, Anda bisa menggunakan kereta cepat Haramain Express yang nyaman dan efisien. Pilihan lainnya adalah bus umum SAPTCO atau menyewa taksi pribadi/layanan mobil.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2313_audio06_response.wav,4.725,1.275,11.194,17.198,0.375,0.1957,
2313_audio07.wav,audio07,Book flight ke Jeddah lalu lanjut ke Madinah. Schedule terbaik kapan?,"Saya tidak bisa langsung memesankan tiket, tetapi saya bisa bantu Anda mencari informasinya. Untuk menemukan jadwal terbaik, Anda bisa mencari penerbangan ke Jeddah terlebih dahulu, lalu mempertimbangkan waktu perjalanan ke Madinah menggunakan kereta cepat Haramain Express atau bus. Silakan cek situs web maskapai penerbangan atau agen perjalanan online untuk melihat opsi yang paling sesuai.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2313_audio07_response.wav,4.711,2.203,12.434,19.355,0.1818,0.0345,
2313_audio12.wav,audio12,How does Saudi visa visa process for Umrah from Indonesia now?,"Untuk visa Umrah dari Indonesia saat ini, Anda dapat mengajukan visa turis elektronik (eVisa) secara online yang juga berlaku untuk Umrah. Pastikan Anda memiliki paspor dengan masa berlaku minimal enam bulan dan memesan paket Umrah melalui agen perjalanan yang terdaftar. Prosesnya relatif cepat jika semua dokumen lengkap.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2313_audio12_response.wav,4.719,1.95,12.012,18.69,0.8889,0.6545,
2313_audio13.wav,audio13,Jelaskan step by step cara booking flight ke Jeddah secara online.,"Tentu, pertama, buka situs web maskapai penerbangan atau agen perjalanan online seperti Traveloka atau Tiket.com. Kedua, masukkan tujuan ""Jeddah"", tanggal keberangkatan, dan jumlah penumpang, lalu cari penerbangan. Terakhir, pilih penerbangan yang sesuai, lengkapi data diri Anda, dan lakukan pembayaran untuk konfirmasi tiket.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2313_audio13_response.wav,4.692,2.187,11.713,18.598,0.0909,0.0182,
2313_audio14.wav,audio14,How to prepare dokumen umroh dari Indonesia dengan benar?,"Untuk mempersiapkan dokumen Umrah dari Indonesia, pertama pastikan paspor Anda masih berlaku minimal enam bulan. Kedua, siapkan salinan KTP, Kartu Keluarga, dan buku nikah atau akta lahir jika bepergian dengan mahram. Ketiga, pastikan Anda sudah memiliki bukti pemesanan tiket pesawat dan akomodasi, serta sertifikat vaksinasi meningitis ACYW-135 yang diwajibkan.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2313_audio14_response.wav,4.895,4.903,13.027,22.832,0.2222,0.0417,
2318_audio01.wav,audio01,"I want to fly to Jeddah next week, can help schedule","Tentu, saya bisa bantu Anda mencari informasi. Untuk jadwal penerbangan ke Jeddah minggu depan, Anda bisa mengecek situs web maskapai penerbangan atau agen perjalanan online.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2318_audio01_response.wav,4.689,2.469,10.261,17.424,0.9091,0.5741,
2318_audio02.wav,audio02,"""I need a simple travel umrah but include Madinah visit""","Untuk paket Umrah yang sederhana namun sudah termasuk kunjungan ke Madinah, Anda bisa menghubungi agen perjalanan Umrah yang terpercaya. Mereka biasanya menawarkan berbagai pilihan paket yang mencakup akomodasi, transportasi, dan ziarah di kedua kota suci tersebut.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2318_audio02_response.wav,4.661,2.188,12.103,18.956,0.7778,0.4792,
2318_audio03.wav,audio03,"Can you help?
 I arrange transport
 from Jeddah to Madinah, Tomorrow.","Tentu, untuk transportasi dari Jeddah ke Madinah besok, Anda bisa menggunakan kereta cepat Haramain Express yang efisien. Pilihan lainnya adalah bus umum SAPTCO atau menyewa taksi pribadi/layanan mobil. Anda bisa memesan tiket kereta atau bus secara online atau langsung di stasiun/terminal.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2318_audio03_response.wav,4.749,2.264,11.541,18.559,0.5455,0.1964,
2318_audio04.wav,audio04,"Explain step by step
 Cara apply Pisa Saudi dengan benar","Pertama, tentukan jenis visa Saudi yang Anda butuhkan dan siapkan dokumen persyaratan seperti paspor serta foto. Selanjutnya, ajukan permohonan secara online melalui portal eVisa atau agen perjalanan yang terdaftar, lalu bayar biaya visa Anda.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2318_audio04_response.wav,4.688,3.176,12.554,20.426,0.1,0.0435,
2318_audio05.wav,audio05,"Oh ya Ahi Uri do book flight illa Jeddah al-usbu al-qalim hal bisa bantu
 ajida afdal schedule warilfatan mubassirah","Tentu, saya bisa bantu Anda mencari informasinya. Untuk menemukan jadwal terbaik dan penerbangan langsung ke Jeddah minggu depan, Anda bisa mengecek situs web maskapai penerbangan atau agen perjalanan online.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2318_audio05_response.wav,4.699,1.59,11.345,17.64,0.5789,0.1531,
2318_audio06.wav,audio06,Uridu arrange transport min Jeddah illa Madinah Gadan,"Untuk transportasi dari Jeddah ke Madinah besok, Anda bisa menggunakan kereta cepat Haramain Express yang nyaman dan cepat. Alternatif lain adalah bus umum SAPTCO atau menyewa taksi pribadi/layanan mobil.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2318_audio06_response.wav,4.665,1.612,10.756,17.038,0.25,0.0435,
2318_audio09.wav,audio09,Maybe I'll transport my Macah Ila Madinah for tomorrow,"Untuk transportasi dari Mekah ke Madinah besok, Anda bisa menggunakan bus umum yang banyak tersedia, atau menyewa taksi pribadi/layanan mobil. Kereta cepat Haramain Express juga merupakan pilihan yang cepat dan nyaman.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2318_audio09_response.wav,4.685,1.959,11.499,18.148,0.6667,0.4583,
2318_audio10.wav,audio10,Apa perbedaan umrah dan haji secara detail dalam Islam?,"Haji adalah salah satu rukun Islam yang wajib bagi yang mampu, dilaksanakan pada waktu spesifik setiap tahun dengan serangkaian ibadah yang lebih panjang dan kompleks. Sedangkan Umrah dapat dilakukan kapan saja, hukumnya sunnah muakkadah, dan memiliki rangkaian ibadah yang lebih singkat.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2318_audio10_response.wav,4.693,4.303,10.915,19.917,0.2222,0.0435,
2222_audio3.wav,audio3,Can you help aku arrange transport dari Judea ke Madinah tomorrow?,"Maaf, saya tidak bisa memesan transportasi secara langsung untuk Anda. Saya sarankan Anda menggunakan aplikasi seperti Traveloka atau Skyscanner untuk mencari dan memesan tiket pesawat ke Madinah.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2222_audio3_response.wav,5.719,23.516,13.07,42.31,,,
2301_audio1.wav,audio1,I want to book fly in the next week. Can you help schedule?,"[ERROR] 500 INTERNAL. {'error': {'code': 500, 'message': 'Internal error encountered.', 'status': 'INTERNAL'}}",,5.822,0.899,,,,,"[ERROR] 500 INTERNAL. {'error': {'code': 500, 'message': 'Internal error encountered.', 'status': 'INTERNAL'}}"
2301_audio2.wav,audio2,"I need simple travel travel, but include Madinah visit.","Anda bisa memesan paket wisata atau paket umrah agar perjalanan lebih praktis dan sudah mencakup akomodasi. Untuk mobilitas yang mudah di sana, saya sarankan menggunakan kereta cepat Haramain.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2301_audio2_response.wav,4.828,24.852,12.111,41.796,,,
2302_audio15.wav,audio15,"Please make the checklist of the umroh preparation, including the required bar.","[ERROR] 500 INTERNAL. {'error': {'code': 500, 'message': 'Internal error encountered.', 'status': 'INTERNAL'}}",,5.346,0.583,,,1.2222,0.8276,"[ERROR] 500 INTERNAL. {'error': {'code': 500, 'message': 'Internal error encountered.', 'status': 'INTERNAL'}}"
2303_audio01.wav,audio01,Aku mau book flight ke Jeddah minggu depan bisa bantu schedule,Saya tidak dapat melakukan pemesanan tiket secara langsung. Anda dapat mengecek jadwal dan memesan tiket melalui aplikasi perjalanan seperti Traveloka atau situs resmi maskapai penerbangan.,/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2303_audio01_response.wav,4.93,15.961,11.685,32.58,0.1818,0.037,
2303_audio02.wav,audio02,Aku butuh travel umrah simple tapi include Madinah visit.,"Anda bisa memilih paket umrah reguler karena biasanya sudah mencakup kunjungan ke Madinah dan akomodasi. Agar lebih praktis, sebaiknya Anda menghubungi agen perjalanan umrah untuk mengurus seluruh kebutuhan perjalanan Anda.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2303_audio02_response.wav,4.688,29.001,11.809,45.503,0.1111,0.0208,
2303_audio03.wav,audio03,can you help me arrange transport dari jeddah ke madinah tomorrow,"Maaf, saya tidak bisa memesan transportasi secara langsung. Saya sarankan Anda menggunakan Kereta Cepat Haramain atau aplikasi transportasi seperti Uber atau Careem untuk perjalanan tersebut.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2303_audio03_response.wav,4.801,20.653,12.428,37.888,0.0909,0.0536,
2303_audio13.wav,audio13,Jelaskan step by step cara booking flight ke Jeddah secara online.,"Buka situs atau aplikasi maskapai/agen perjalanan, lalu masukkan kota asal, tujuan Jeddah, dan tanggal keberangkatan. Pilih jadwal yang diinginkan, lengkapi data penumpang, dan selesaikan pembayaran melalui metode yang tersedia.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2303_audio13_response.wav,5.234,23.448,12.09,40.776,0.0909,0.0182,
2304_audio02.wav,audio02,"I need a travel umroh simple, but include Madinah visit.","Anda dapat memilih paket Umrah reguler karena biasanya sudah mencakup kunjungan ke Madinah dan akomodasi lengkap. Untuk kemudahan, sebaiknya Anda menghubungi agen perjalanan umrah terpercaya agar seluruh jadwal dan transportasi diatur secara praktis.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2304_audio02_response.wav,4.747,26.667,12.29,43.709,0.7778,0.2917,
2304_audio04.wav,audio04,Explain step by step cara apply visa Saudi dengan benar.,"[ERROR] 500 INTERNAL. {'error': {'code': 500, 'message': 'Internal error encountered.', 'status': 'INTERNAL'}}",,4.787,0.562,,,0.1,0.0217,"[ERROR] 500 INTERNAL. {'error': {'code': 500, 'message': 'Internal error encountered.', 'status': 'INTERNAL'}}"
2304_audio05.wav,audio05,"Ya Akhi, Uri Dubuk Flight Ila Jiddah Al-Usbu Al-Qadim, Hal Bisa Bantu Ajidah Afdal Schedule Warihlatan Mubashiroh?","Maaf, saya tidak dapat mengakses jadwal penerbangan secara langsung. Silakan gunakan aplikasi seperti Traveloka atau Google Flights untuk mencari jadwal penerbangan langsung ke Jeddah minggu depan.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2304_audio05_response.wav,4.871,21.537,11.21,37.625,0.5263,0.0816,
2304_audio06.wav,audio06,Uridu arranged transport min jeddah ila Madinah Khoden.,"Maaf, saya tidak dapat memesan transportasi secara langsung. Anda bisa menggunakan Kereta Cepat Haramain atau memesan taksi melalui aplikasi seperti Uber atau Careem untuk perjalanan dari Jeddah ke Madinah.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2304_audio06_response.wav,4.641,22.971,11.275,38.894,0.25,0.1087,
2305_audio04.wav,audio04,Explain step by step cara apply visa Saudi dengan benar.,"Kunjungi situs resmi KSA Visa atau aplikasi Nusuk untuk memulai pengajuan secara online. Lengkapi data diri dan dokumen yang diminta, pilih jenis visa yang sesuai, lalu lakukan pembayaran biaya visa secara elektronik.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2305_audio04_response.wav,4.691,19.667,12.167,36.531,0.1,0.0217,
2305_audio05.wav,audio05,Ya ahi huridu book flight ila jeddah al usbu al qadim hal bisa bantu ajidah aftal skejul warih latan mubashirah,"Maaf, saya tidak dapat mengakses jadwal penerbangan secara langsung. Silakan gunakan Google Flights atau Traveloka dan pilih filter ""penerbangan langsung"" untuk mencari jadwal terbaik ke Jeddah minggu depan.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2305_audio05_response.wav,5.285,22.992,11.982,40.264,0.5789,0.1224,
2305_audio11.wav,audio11,Kenapa fasting di Ramadan itu wajib bagi Muslim?,Puasa Ramadan adalah salah satu dari lima rukun Islam yang wajib dijalankan oleh setiap Muslim yang mampu. Perintah ini tertuang dalam Al-Qur'an dengan tujuan agar umat Muslim dapat meningkatkan ketakwaan kepada Allah SWT.,/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2305_audio11_response.wav,4.697,21.418,11.058,37.178,0.125,0.025,
2305_audio14.wav,audio14,how to prepare dokumen umrah dari indonesia dengan benar,"[ERROR] 500 INTERNAL. {'error': {'code': 500, 'message': 'Internal error encountered.', 'status': 'INTERNAL'}}",,4.645,0.691,,,0.0,0.0,"[ERROR] 500 INTERNAL. {'error': {'code': 500, 'message': 'Internal error encountered.', 'status': 'INTERNAL'}}"
2306_Audio02.wav,Audio02,I need simple travel but include Madinah visit.,"Anda dapat memilih paket umrah karena biasanya sudah mencakup akomodasi dan kunjungan ke Madinah secara lengkap. Untuk kemudahan, sebaiknya Anda menghubungi agen perjalanan umrah agar seluruh kebutuhan perjalanan Anda teratur secara praktis.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2306_Audio02_response.wav,4.851,17.691,11.999,34.545,,,
2306_Audio03.wav,Audio03,"Can you help?
 I will reach transport from Jeddah to Madinah tomorrow.","Maaf, saya tidak bisa memesan transportasi secara langsung. Anda dapat menggunakan Kereta Cepat Haramain untuk perjalanan yang lebih cepat, atau memesan taksi melalui aplikasi Uber atau Careem.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2306_Audio03_response.wav,4.756,25.136,12.037,41.936,,,
2306_Audio04.wav,Audio04,Explain step by step cara apply visa Saudi dengan benar,"Kunjungi situs resmi KSA Visa atau portal Nusuk untuk mengisi formulir aplikasi dan mengunggah dokumen yang diperlukan. Setelah itu, lakukan pembayaran biaya visa secara online dan tunggu proses persetujuan dari pihak otoritas.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2306_Audio04_response.wav,4.681,15.441,11.295,31.423,,,
2306_Audio05.wav,Audio05,"Hello, I'm from the book of the Al-Usbu Al-Qadim. How can I help you with the schedule of the Rihlatan Mubasurah?","Maaf, saya kurang memahami maksud pertanyaan Anda. Jika maksud Anda adalah mencari jadwal penerbangan langsung untuk minggu depan, silakan gunakan layanan seperti Google Flights atau Traveloka.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2306_Audio05_response.wav,7.167,33.767,11.515,52.453,,,
2306_Audio13.wav,Audio13,Jelaskan step by step cara booking flight ke jadah secara online.,"Buka situs maskapai atau agen perjalanan seperti Traveloka, lalu masukkan kota asal, tujuan Jeddah, dan tanggal keberangkatan. Setelah memilih jadwal, lengkapi data penumpang dan selesaikan pembayaran melalui metode yang tersedia.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2306_Audio13_response.wav,4.797,20.053,11.522,36.378,,,
2306_Audio15.wav,Audio15,"Please make a checklist of preparation for the preparation, including the required items.","Siapkan dokumen penting seperti paspor, visa, dan sertifikat vaksinasi. Selain itu, pastikan Anda membawa pakaian ibadah, obat-obatan pribadi, peralatan mandi, serta uang tunai atau kartu untuk keperluan transaksi.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2306_Audio15_response.wav,4.733,53.684,12.103,70.526,,,
